angle,fps
422.21655,727.69556
422.31656,725.24225
422.41656,728.4331
422.51657,715.3466
422.61658,717.2716
422.71658,720.5424
422.8166,738.50464
422.9166,740.6147
423.0166,725.58997
423.1166,724.87335
423.2166,723.8307
423.31662,727.55524
423.41663,720.7605
423.51663,733.89813
423.61664,732.98486
423.71664,727.046
423.81665,723.89856
423.91666,723.0219
424.01666,742.2176
424.11667,738.1244
424.21667,721.1311
424.31668,715.64246
424.4167,723.86993
424.5167,723.9554
424.6167,724.7598
424.7167,732.1087
424.8167,736.7965
424.91672,732.0361
425.01672,734.41595
425.11673,736.91205
425.21674,753.17944
425.31674,761.41296
425.41675,753.3339
425.51675,736.37616
425.61676,739.8618
425.71677,740.41254
425.81677,740.63434
425.91678,746.11804
426.01678,744.28516
426.1168,746.3368
426.2168,748.4103
426.3168,746.9
426.4168,752.73676
426.5168,767.25397
426.61682,763.83704
426.71683,743.3109
426.81683,743.734
426.91684,743.9347
427.01685,745.5182
427.11685,745.4588
427.21686,745.7899
427.31686,744.90234
427.41687,747.5475
427.51688,751.2884
427.61688,752.2526
427.7169,774.36444
427.8169,773.15015
427.9169,763.6415
428.0169,750.98517
428.1169,752.85535
428.21692,754.3629
428.31693,754.3689
428.41693,756.76794
428.51694,750.9302
428.61694,753.5523
428.71695,751.778
428.81696,750.5438
428.91696,764.2534
429.01697,776.38055
429.11697,770.89453
429.21698,747.8955
429.317,747.05707
429.417,746.66077
429.517,752.682
429.617,750.47986
429.717,749.474
429.81702,754.17346
429.91702,752.8269
430.01703,754.3641
430.11703,757.153
430.21704,780.0595
430.31705,783.2515
430.41705,785.7913
430.51706,769.2965
430.61707,771.9225
430.71707,774.98914
430.81708,777.0816
430.91708,778.5204
431.0171,780.92633
431.1171,785.6914
431.2171,788.13617
431.3171,787.87537
431.4171,786.2361
431.51712,800.3339
431.61713,808.0782
431.71713,810.6372
431.81714,790.54016
431.91714,778.588
432.01715,775.4715
432.11716,778.467
432.21716,780.13086
432.31717,785.46844
432.41718,788.604
432.51718,797.2134
432.6172,791.8194
432.7172,790.25024
432.8172,807.05725
432.9172,823.5371
433.0172,825.21375
433.11722,802.8321
433.21722,799.5951
433.31723,797.48334
433.41724,795.83844
433.51724,794.54926
433.61725,794.1202
433.71725,796.3617
433.81726,799.92365
433.91727,797.89874
434.01727,801.2157
434.11728,814.55927
434.2173,820.334
434.3173,820.99817
434.4173,815.40796
434.5173,797.2527
434.6173,795.7149
434.71732,795.9091
434.81732,796.7563
434.91733,793.1855
435.01733,797.05237
435.11734,807.0885
435.21735,805.7969
435.31735,804.5736
435.41736,809.58093
435.51736,836.2296
435.61737,836.6881
435.71738,837.9797
435.81738,818.8716
435.9174,823.26355
436.0174,820.67444
436.1174,819.04736
436.2174,816.9708
436.3174,816.65375
436.41742,821.49493
436.51743,814.4156
436.61743,815.8566
436.71744,812.149
436.81744,834.1663
436.91745,833.93097
437.01746,832.4577
437.11746,830.14386
437.21747,812.4935
437.31747,815.4381
437.41748,813.9127
437.5175,817.1468
437.6175,818.52185
437.7175,824.19495
437.8175,819.5884
437.9175,816.904
438.01752,814.8305
438.11752,824.009
438.21753,846.3293
438.31754,846.37976
438.41754,846.58203
438.51755,822.83264
438.61755,824.73944
438.71756,823.1846
438.81757,825.21027
438.91757,828.46716
439.01758,833.5919
439.11758,828.8039
439.2176,827.46564
439.3176,825.285
439.4176,829.7572
439.5176,852.44006
439.6176,852.9673
439.71762,854.3052
439.81763,855.1696
439.91763,834.09607
440.01764,833.7428
440.11765,834.7904
440.21765,834.84845
440.31766,837.99286
440.41766,834.71716
440.51767,831.3781
440.61768,828.8955
440.71768,832.7157
440.8177,834.67126
440.9177,856.958
441.0177,857.40564
441.1177,855.5422
441.2177,856.1922
441.31772,833.92126
441.41772,832.6092
441.51773,836.9548
441.61774,838.5407
441.71774,837.02
441.81775,839.1388
441.91776,836.1476
442.01776,833.0492
442.11777,836.3556
442.21777,836.1134
442.31778,855.8613
442.4178,851.74023
442.5178,853.34973
442.6178,853.0907
442.7178,828.812
442.8178,794.6686
442.91782,797.9276
443.01782,802.0617
443.11783,797.2939
443.21783,792.097
443.31784,796.2912
443.41785,800.92786
443.51785,798.5907
443.61786,796.5064
443.71786,816.7731
443.81787,846.1956
443.91788,845.4707
444.01788,819.8182
444.1179,820.98047
444.2179,821.7365
444.3179,817.4728
444.4179,815.81067
444.5179,811.48956
444.61792,811.1701
444.71793,814.3712
444.81793,815.988
444.91794,812.87085
445.01794,836.98975
445.11795,836.64325
445.21796,836.86084
445.31796,835.11993
445.41797,814.3723
445.51797,816.3167
445.61798,816.7386
445.718,811.89154
445.818,808.15814
445.918,805.97656
446.018,806.27893
446.118,805.8097
446.21802,805.77673
446.31802,809.0814
446.41803,831.1637
446.51804,828.7966
446.61804,827.6566
446.71805,810.09503
446.81805,813.6821
446.91806,818.66656
447.01807,816.19055
447.11807,814.7737
447.21808,812.2941
447.31808,815.2713
447.4181,813.9156
447.5181,815.3467
447.6181,808.1201
447.7181,823.66956
447.8181,822.18475
447.91812,821.327
448.01813,821.7377
448.11813,800.95447
448.21814,804.2416
448.31815,790.83167
448.41815,796.10846
448.51816,799.88025
448.61816,806.362
448.71817,807.24493
448.81818,806.5392
448.91818,805.86664
449.0182,805.53094
449.1182,826.8016
449.2182,827.37854
449.3182,835.5724
449.4182,807.77216
449.51822,804.88074
449.61823,804.8546
449.71823,806.26776
449.81824,806.95245
449.91824,805.8847
450.01825,804.9006
450.11826,805.6148
450.21826,802.8337
450.31827,802.86786
450.41827,820.6735
450.51828,818.5333
450.6183,820.63605
450.7183,812.7062
450.8183,792.2704
450.9183,788.9335
451.0183,787.2824
451.11832,791.7648
451.21832,788.7782
451.31833,794.7629
451.41833,800.5905
451.51834,802.0619
451.61835,802.75476
451.71835,810.2632
451.81836,829.3885
451.91837,831.141
452.01837,834.5404
452.11838,808.8867
452.21838,809.5129
452.3184,806.843
452.4184,803.81213
452.5184,803.49866
452.6184,803.4638
452.7184,803.29236
452.81842,803.4976
452.91843,803.908
453.01843,803.9845
453.11844,825.3504
453.21844,828.0311
453.31845,824.2877
453.41846,821.94366
453.51846,800.9723
453.61847,805.0885
453.71848,805.1433
453.81848,804.0001
453.9185,805.9759
454.0185,806.3535
454.1185,805.1667
454.2185,807.7573
454.3185,807.4135
454.41852,811.2455
454.51852,831.1515
454.61853,824.99884
454.71854,824.821
454.81854,799.7412
454.91855,802.97394
455.01855,800.7646
455.11856,801.15875
455.21857,797.51385
455.31857,796.90094
455.41858,796.00726
455.5186,795.69104
455.6186,794.5899
455.7186,794.23645
455.8186,818.918
455.9186,814.077
456.01862,808.64984
456.11862,788.02673
456.21863,792.1752
456.31863,793.8556
456.41864,792.2354
456.51865,791.43616
456.61865,794.5946
456.71866,793.3942
456.81866,793.1374
456.91867,791.6287
457.01868,799.71
457.11868,819.6157
457.2187,814.7284
457.3187,811.8621
457.4187,795.0189
457.5187,797.017
457.6187,798.4665
457.71872,800.5838
457.81873,801.91833
457.91873,801.1243
458.01874,799.2433
458.11874,783.01117
458.21875,789.3533
458.31876,792.323
458.41876,806.38293
458.51877,811.1523
458.61877,803.7424
458.71878,799.2521
458.8188,780.50653
458.9188,774.3578
459.0188,774.02655
459.1188,791.9013
459.2188,789.2021
459.31882,790.025
459.41882,794.4421
459.51883,789.02893
459.61884,791.5668
459.71884,798.43396
459.81885,817.1998
459.91885,824.9131
460.01886,829.38525
460.11887,807.7333
460.21887,807.5518
460.31888,806.7843
460.41888,806.3848
460.5189,801.56476
460.6189,804.1371
460.7189,801.82245
460.8189,803.12537
460.9189,799.31213
461.01892,796.7904
461.11893,812.98676
461.21893,819.4393
461.31894,819.6333
461.41895,798.6876
461.51895,805.88354
461.61896,807.78754
461.71896,807.7321
461.81897,794.19604
461.91898,798.26715
462.01898,798.056
462.119,798.4053
462.219,796.8866
462.319,795.7627
462.419,818.2669
462.519,817.6167
462.61902,817.538
462.71902,812.7017
462.81903,805.6234
462.91904,808.2883
463.01904,804.88696
463.11905,810.0911
463.21906,806.7569
463.31906,808.28564
463.41907,802.948
463.51907,801.3623
463.61908,804.6906
463.7191,805.9633
463.8191,827.70624
463.9191,825.56213
464.0191,826.2596
464.1191,804.9729
464.21912,803.4269
464.31912,800.7975
464.41913,802.34827
464.51913,800.43787
464.61914,793.43134
464.71915,799.57043
464.81915,795.59424
464.91916,795.79626
465.01917,795.20245
465.11917,814.40765
465.21918,813.91376
465.31918,814.58386
465.4192,795.75854
465.5192,799.519
465.6192,801.1808
465.7192,796.4416
465.8192,797.22675
465.91922,793.7605
466.01923,797.34717
466.11923,796.54987
466.21924,789.3204
466.31924,789.7981
466.41925,811.0005
466.51926,810.7499
466.61926,810.00745
466.71927,790.876
466.81927,790.6832
466.91928,792.03796
467.0193,790.32745
467.1193,786.0456
467.2193,794.03156
467.3193,790.5568
467.4193,782.98157
467.51932,784.8621
467.61932,783.5264
467.71933,793.789
467.81934,794.9525
467.91934,793.95245
468.01935,772.85767
468.11935,776.9118
468.21936,775.5038
468.31937,772.12823
468.41937,779.8662
468.51938,775.74365
468.6194,776.9058
468.7194,785.7681
468.8194,782.69464
468.9194,782.01917
469.0194,800.16394
469.11942,797.49786
469.21942,797.1922
469.31943,784.7479
469.41943,779.7846
469.51944,778.2123
469.61945,779.81506
469.71945,777.84265
469.81946,777.4088
469.91946,777.3903
470.01947,777.3273
470.11948,780.0388
470.21948,779.88367
470.3195,798.2347
470.4195,802.86
470.5195,806.6951
470.6195,798.504
470.7195,780.55
470.81952,786.9885
470.91953,790.25745
471.01953,792.2787
471.11954,791.9488
471.21954,791.46124
471.31955,790.89636
471.41956,789.1437
471.51956,785.088
471.61957,790.9501
471.71957,811.59845
471.81958,806.85266
471.9196,799.38196
472.0196,782.7542
472.1196,782.43976
472.2196,784.7691
472.3196,783.9491
472.41962,783.29675
472.51962,783.00256
472.61963,782.7547
472.71964,779.8548
472.81964,778.47595
472.91965,783.9635
473.01965,800.797
473.11966,796.96906
473.21967,792.2464
473.31967,774.3002
473.41968,775.1659
473.51968,775.95966
473.6197,773.3973
473.7197,775.3985
473.8197,774.5441
473.9197,775.02924
474.0197,771.3922
474.11972,771.14386
474.21973,774.6032
474.31973,787.9535
474.41974,787.13855
474.51974,769.7981
474.61975,768.55634
474.71976,767.2638
474.81976,765.3616
474.91977,765.029
475.01978,767.247
475.11978,770.5009
475.2198,769.14905
475.3198,772.8601
475.4198,768.05493
475.5198,780.4979
475.6198,785.3561
475.71982,786.5377
475.81982,769.9613
475.91983,769.53064
476.01984,768.7794
476.11984,769.3534
476.21985,763.71326
476.31985,765.20337
476.41986,766.04285
476.51987,771.0679
476.61987,766.0094
476.71988,759.9176
476.8199,780.7274
476.9199,779.6584
477.0199,778.54553
477.1199,759.4806
477.2199,761.9366
477.31992,757.89996
477.41992,756.465
477.51993,758.0204
477.61993,762.37756
477.71994,766.84094
477.81995,760.4277
477.91995,761.92737
478.01996,763.28064
478.11996,781.84686
478.21997,784.12366
478.31998,781.7416
478.41998,769.323
478.52,769.9447
478.62,763.93835
478.72,765.8217
478.82,771.9027
478.92,771.9729
479.02002,768.8462
479.12003,774.59186
479.22003,775.4044
479.32004,779.9598
479.42004,800.1332
479.52005,797.53064
479.62006,799.9631
479.72006,781.0824
479.82007,779.1266
479.92007,780.9137
480.02008,783.23047
480.1201,774.75903
480.2201,777.34094
480.3201,778.3124
480.4201,775.10974
480.5201,774.24133
480.62012,775.01013
480.72012,792.5936
480.82013,790.68945
480.92014,782.49475
481.02014,764.5121
481.12015,765.88745
481.22015,763.7054
481.32016,758.7879
481.42017,761.0851
481.52017,760.09064
481.62018,759.262
481.72018,757.9935
481.8202,758.8617
481.9202,762.9044
482.0202,781.0178
482.1202,782.34937
482.2202,761.55023
482.32022,755.3003
482.42023,758.0298
482.52023,760.58044
482.62024,761.8394
482.72025,760.6344
482.82025,759.38007
482.92026,761.4209
483.02026,761.69
483.12027,759.24133
483.22028,777.923
483.32028,784.70734
483.4203,776.60364
483.5203,753.609
483.6203,755.0247
483.7203,755.53485
483.8203,756.6811
483.92032,753.86707
484.02032,751.1155
484.12033,751.19794
484.22034,750.6041
484.32034,753.9538
484.42035,755.29785
484.52036,774.7018
484.62036,770.35284
484.72037,748.7674
484.82037,751.109
484.92038,751.6367
485.0204,751.82434
485.1204,749.4677
485.2204,748.2665
485.3204,746.48425
485.4204,747.1138
485.52042,746.3246
485.62042,747.5292
485.72043,768.92786
485.82043,765.3063
485.92044,765.59393
486.02045,744.941
486.12045,748.80774
486.22046,750.609
486.32047,751.65027
486.42047,748.9263
486.52048,747.7503
486.62048,749.9954
486.7205,746.3241
486.8205,746.1448
486.9205,744.3185
487.0205,763.6711
487.1205,761.75
487.22052,739.95526
487.32053,742.9798
487.42053,744.46063
487.52054,744.53864
487.62054,740.08295
487.72055,740.8994
487.82056,738.44135
487.92056,736.92975
488.02057,736.50037
488.12057,736.042
488.22058,751.2465
488.3206,743.886
488.4206,728.1193
488.5206,730.37756
488.6206,731.55
488.7206,733.1276
488.82062,736.5978
488.92062,737.1415
489.02063,741.2909
489.12064,739.79816
489.22064,743.9408
489.32065,746.959
489.42065,759.2344
489.52066,759.36487
489.62067,758.1254
489.72067,739.40594
489.82068,739.27576
489.9207,743.3166
490.0207,738.999
490.1207,743.3218
490.2207,743.555
490.3207,743.11786
490.42072,746.26526
490.52072,737.2629
490.62073,747.7157
490.72073,766.83856
490.82074,767.85016
490.92075,747.80853
491.02075,750.20935
491.12076,748.9994
491.22076,746.118
491.32077,747.7035
491.42078,747.52405
491.52078,756.8486
491.6208,747.69275
491.7208,742.2034
491.8208,743.93304
491.9208,760.92474
492.0208,760.275
492.12082,756.2045
492.22083,743.8778
492.32083,744.9493
492.42084,745.52515
492.52084,745.49524
492.62085,746.8559
492.72086,753.64825
492.82086,751.83984
492.92087,748.505
493.02087,751.2973
493.12088,755.0741
493.2209,773.6938
493.3209,773.2494
493.4209,754.953
493.5209,755.94714
493.6209,755.3547
493.72092,755.1183
493.82092,753.33246
493.92093,757.14075
494.02094,754.4128
494.12094,751.2351
494.22095,753.79645
494.32095,750.5549
494.42096,768.5536
494.52097,768.5597
494.62097,759.65796
494.72098,742.6331
494.82098,745.4865
494.921,744.02216
495.021,744.3818
495.121,748.9639
495.221,741.95
495.321,742.0574
495.42102,745.9446
495.52103,745.1363
495.62103,751.98395
495.72104,766.4835
495.82104,763.15356
495.92105,746.2922
496.02106,745.78046
496.12106,741.9581
496.22107,743.2396
496.32108,739.74506
496.42108,734.38635
496.5211,737.3981
496.6211,737.5319
496.7211,739.9728
496.8211,737.1392
496.9211,755.02014
497.02112,755.03186
497.12112,736.4031
497.22113,730.8374
497.32114,740.4477
497.42114,743.1544
497.52115,738.477
497.62115,738.25964
497.72116,739.56537
497.82117,742.3249
497.92117,745.1603
498.02118,746.00525
498.1212,766.342
498.2212,771.8561
498.3212,763.8062
498.4212,746.2378
498.5212,747.26514
498.62122,747.0436
498.72122,740.54535
498.82123,743.0152
498.92123,737.88586
499.02124,739.602
499.12125,738.6697
499.22125,739.7694
499.32126,743.88
499.42126,757.40686
499.52127,757.8771
499.62128,741.515
499.72128,741.35266
499.8213,739.5781
499.9213,737.41895
500.0213,736.0207
500.1213,738.50195
500.2213,737.2992
500.32132,735.3098
500.42133,738.44324
500.52133,737.7312
500.62134,756.4347
500.72134,759.6383
500.82135,743.48505
500.92136,747.62384
501.02136,743.48895
501.12137,744.042
501.22137,745.4994
501.32138,748.4403
501.4214,748.7939
501.5214,747.31213
501.6214,746.59607
501.7214,746.0473
501.8214,762.17163
501.92142,760.97235
502.02142,761.5163
502.12143,740.1144
502.22144,742.5668
502.32144,737.2157
502.42145,737.06213
502.52145,736.89856
502.62146,738.14716
502.72147,738.2991
502.82147,737.7582
502.92148,738.48773
503.02148,741.0855
503.1215,759.4302
503.2215,758.8275
503.3215,742.6959
503.4215,746.63855
503.5215,746.3917
503.62152,745.8649
503.72153,748.0352
503.82153,748.62823
503.92154,751.72595
504.02155,747.6356
504.12155,748.9086
504.22156,745.5673
504.32156,768.08826
504.42157,765.7714
504.52158,761.0801
504.62158,741.34467
504.7216,742.9599
504.8216,745.194
504.9216,745.759
505.0216,750.31
505.1216,750.5056
505.22162,752.18787
505.32162,748.01575
505.42163,745.6715
505.52164,755.50305
505.62164,773.8591
505.72165,768.3329
505.82166,743.4044
505.92166,759.1084
506.02167,758.6712
506.12167,757.2885
506.22168,757.3722
506.3217,759.92737
506.4217,761.28796
506.5217,758.6922
506.6217,759.8606
506.7217,764.6166
506.82172,785.2775
506.92172,765.98395
507.02173,763.64874
507.12173,749.0193
507.22174,748.47253
507.32175,749.2357
507.42175,748.11896
507.52176,747.29663
507.62177,747.1799
507.72177,745.39716
507.82178,746.00696
507.92178,750.5355
508.0218,748.1362
508.1218,765.83624
508.2218,766.341
508.3218,746.9706
508.4218,749.24963
508.52182,748.30725
508.62183,749.4307
508.72183,751.61206
508.82184,752.6259
508.92184,747.95667
509.02185,753.16406
509.12186,755.0118
509.22186,753.55145
509.32187,772.79266
509.42188,770.9176
509.52188,767.3904
509.6219,749.8544
509.7219,747.609
509.8219,748.97656
509.9219,753.5762
510.0219,751.8153
510.12192,749.4132
510.22192,751.0653
510.32193,746.3961
510.42194,749.36096
510.52194,754.6049
510.62195,770.216
510.72195,765.4501
510.82196,751.2619
510.92197,752.0862
511.02197,752.1486
511.12198,753.9381
511.222,756.50116
511.322,757.0597
511.422,752.39716
511.522,756.1022
511.622,759.64417
511.72202,767.29553
511.82202,781.2347
511.92203,779.1961
512.02203,777.99817
512.122,757.6214
512.222,757.6471
512.32196,764.1774
512.42194,767.70715
512.5219,762.05194
512.6219,755.6553
512.72186,757.9701
512.82184,752.5417
512.9218,751.22736
513.0218,754.2368
513.12177,765.38007
513.22174,768.56866
513.3217,746.3292
513.4217,747.85126
513.52167,748.21045
513.62164,756.0331
513.7216,750.5603
513.8216,753.0163
513.9216,755.9391
514.02155,755.88544
514.1215,762.95215
514.2215,757.0309
514.3215,771.20013
514.42145,770.88715
514.5214,773.95715
514.6214,753.1564
514.7214,754.7122
514.82135,759.1669
514.9213,759.033
515.0213,756.9127
515.1213,760.78564
515.22125,764.34796
515.3212,768.3207
515.4212,760.06836
515.5212,758.2682
515.62115,777.3193
515.7211,777.0138
515.8211,773.4494
515.9211,756.11566
516.02106,761.16003
516.12103,754.1925
516.221,756.6208
516.321,757.9437
516.42096,763.6884
516.52094,766.1453
516.6209,762.14795
516.7209,763.8867
516.82086,768.74347
516.92084,786.4416
517.0208,786.91284
517.1208,771.68396
517.22076,768.8192
517.32074,766.90076
517.4207,774.0817
517.5207,773.02997
517.62067,780.0477
517.72064,783.55286
517.8206,785.6702
517.9206,788.16736
518.02057,789.0534
518.12054,809.3077
518.2205,811.12286
518.3205,814.4484
518.4205,809.2694
518.52045,791.475
518.6204,794.8085
518.7204,790.9061
518.8204,792.4044
518.92035,791.21954
519.0203,790.15857
519.1203,792.58417
519.2203,788.9455
519.32025,790.2084
519.4202,791.7778
519.5202,810.44775
519.6202,807.9792
519.72015,799.358
519.8201,785.1648
519.9201,785.6521
520.0201,786.2972
520.12006,785.0662
520.22003,788.9291
520.32,784.0518
520.42,781.0759
520.51996,783.9115
520.61993,784.2131
520.7199,787.75653
520.8199,812.7453
520.91986,808.3417
521.01984,813.8929
521.1198,793.478
521.2198,793.6828
521.31976,797.3349
521.41974,802.48413
521.5197,802.2357
521.6197,800.11743
521.71967,810.5445
521.81964,801.23846
521.9196,803.94543
522.0196,799.8382
522.11957,819.6675
522.21954,823.51404
522.3195,826.8512
522.4195,805.2289
522.5195,806.0267
522.61945,807.6526
522.7194,804.72876
522.8194,805.104
522.9194,805.7337
523.01935,808.4901
523.1193,812.8988
523.2193,809.0522
523.3193,804.1363
523.41925,827.18066
523.5192,827.59924
523.6192,824.8589
523.7192,823.79034
523.81915,801.56055
523.9191,800.64856
524.0191,800.0498
524.1191,794.40704
524.21906,794.81287
524.31903,801.2087
524.419,799.1101
524.519,794.53577
524.61896,800.4528
524.71893,803.5738
524.8189,823.13513
524.9189,824.9266
525.01886,823.6007
525.11884,806.9422
525.2188,806.3043
525.3188,805.9505
525.41876,807.3074
525.51874,813.54895
525.6187,811.8108
525.7187,814.2102
525.81866,814.0676
525.91864,818.5969
526.0186,820.5871
526.1186,842.30304
526.21857,844.56165
526.31854,845.1506
526.4185,839.1273
526.5185,820.4982
526.61847,822.62683
526.71844,823.7666
526.8184,822.8815
526.9184,826.23065
527.0184,825.3732
527.11835,823.70557
527.2183,828.66376
527.3183,831.84454
527.4183,839.30634
527.51825,858.8493
527.6182,859.0719
527.7182,856.55237
527.8182,850.04034
527.91815,826.9227
528.0181,828.27783
528.1181,828.6747
528.2181,822.9972
528.31805,820.5299
528.418,823.1201
528.518,821.5018
528.618,820.01086
528.71796,823.49335
528.81793,832.876
528.9179,852.2664
529.0179,853.7723
529.11786,856.4631
529.21783,852.9507
529.3178,834.3021
529.4178,833.19336
529.51776,832.5838
529.61774,832.4977
529.7177,832.8055
529.8177,837.46436
529.91766,837.00183
530.01764,836.56946
530.1176,836.85626
530.2176,841.68134
530.31757,860.7389
530.41754,860.19495
530.5175,851.8854
530.6175,829.89417
530.71747,827.4689
530.81744,821.73615
530.9174,822.6512
531.0174,819.69104
531.1174,822.0101
531.21735,821.56067
531.3173,819.6667
531.4173,821.12756
531.5173,830.9525
531.61725,857.19666
531.7172,860.0488
531.8172,866.55615
531.9172,865.45886
532.01715,848.08057
532.1171,840.0443
532.2171,848.9665
532.3171,851.2585
532.41705,850.1245
532.517,853.1177
532.617,846.179
532.717,843.15216
532.81696,816.8131
532.91693,819.3126
533.0169,839.55304
533.1169,843.36536
533.21686,836.6244
533.31683,836.058
533.4168,809.4421
533.5168,815.4168
533.61676,820.9549
533.71674,822.09705
533.8167,845.28796
533.9167,844.6989
534.01666,844.14514
534.11664,844.75635
534.2166,843.9152
534.3166,845.4249
534.41656,874.06433
534.51654,867.3465
534.6165,869.3841
534.7165,866.61554
534.81647,845.2914
534.91644,845.75745
535.0164,845.3873
535.1164,847.8706
535.2164,846.26465
535.31635,845.0409
535.4163,841.60095
535.5163,842.99036
535.6163,842.8622
535.71625,846.0659
535.8162,867.39014
535.9162,867.8612
536.0162,864.4899
536.11615,857.04034
536.2161,842.19073
536.3161,841.77344
536.4161,839.7373
536.51605,838.2342
536.616,835.4904
536.716,834.04407
536.816,832.008
536.91595,830.34735
537.0159,831.26935
537.1159,838.01184
537.2159,851.0458
537.31586,857.0333
537.41583,858.08484
537.5158,855.2835
537.6158,833.74396
537.71576,834.32404
537.81573,834.83484
537.9157,835.58124
538.0157,839.4696
538.11566,841.244
538.21564,841.3539
538.3156,838.01794
538.4156,842.3255
538.51556,841.28107
538.61554,861.8695
538.7155,860.4658
538.8155,863.3083
538.91547,863.55994
539.01544,839.58105
539.1154,840.2467
539.2154,841.51056
539.31537,835.466
539.41534,834.99316
539.5153,837.8426
539.6153,838.89905
539.7153,838.8419
539.81525,838.6414
539.9152,836.9539
540.0152,856.6291
540.1152,845.22675
540.21515,852.84924
540.3151,853.03107
540.4151,826.4788
540.5151,826.1395
540.61505,825.3485
540.715,826.61755
540.815,825.7415
540.915,821.61755
541.01495,814.5706
541.1149,821.0892
541.2149,810.1305
541.3149,813.18884
541.41486,835.2072
541.51483,834.0119
541.6148,834.9992
541.7148,830.0211
541.81476,805.89343
541.91473,813.6356
542.0147,820.6688
542.1147,822.0876
542.21466,825.1128
542.31464,817.964
542.4146,823.95593
542.5146,825.1732
542.61456,824.5797
542.71454,830.9795
542.8145,854.11554
542.9145,849.1507
543.01447,852.00696
543.11444,830.984
543.2144,831.6007
543.3144,838.3594
543.41437,832.40204
543.51434,827.9756
543.6143,829.9994
543.7143,830.3968
543.8143,827.4914
543.91425,825.93164
544.0142,824.284
544.1142,843.42566
544.2142,843.88513
544.31415,840.5477
544.4141,841.4033
544.5141,822.74866
544.6141,817.2372
544.71405,810.95276
544.814,815.6029
544.914,816.10706
545.014,814.8434
545.11395,813.06335
545.2139,812.39734
545.3139,815.5195
545.4139,812.5467
545.51385,834.762
545.61383,835.42694
545.7138,838.08386
545.8138,837.33075
545.91376,814.53174
546.01373,816.8576
546.1137,824.02356
546.2137,824.16583
546.31366,824.54675
546.41364,824.4547
546.5136,822.5535
546.6136,825.3163
546.71356,825.5285
546.81354,824.6771
546.9135,849.7536
547.0135,850.1551
547.11346,846.3674
547.21344,841.3953
547.3134,818.62744
547.4134,824.0223
547.51337,827.0916
547.61334,826.265
547.7133,830.25977
547.8133,829.7892
547.91327,826.9048
548.01324,827.94434
548.1132,826.57697
548.2132,830.6112
548.3132,853.3502
548.41315,851.34753
548.5131,847.54816
548.6131,826.84924
548.7131,822.2142
548.81305,820.25604
548.913,822.4349
549.013,819.7899
549.113,821.3242
549.21295,820.5301
549.3129,816.5478
549.4129,815.67175
549.5129,816.3949
549.61285,835.36755
549.7128,834.1024
549.8128,829.1989
549.9128,830.64417
550.01276,808.7237
550.11273,804.68787
550.2127,805.1487
550.3127,807.37134
550.41266,808.3332
550.51263,803.45544
550.6126,800.9303
550.7126,801.4688
550.81256,804.5753
550.91254,799.07715
551.0125,815.0932
551.1125,820.8262
551.21246,820.14026
551.31244,818.3725
551.4124,793.6073
551.5124,798.5263
551.61237,800.97437
551.71234,795.86316
551.8123,802.6474
551.9123,806.6283
552.01227,810.78955
552.11224,806.6022
552.2122,801.2281
552.3122,805.1323
552.4122,827.50604
552.51215,826.5662
552.6121,822.29816
552.7121,808.94666
552.8121,803.43207
552.91205,800.5116
553.012,799.7997
553.112,803.491
553.212,808.2707
553.31195,805.3188
553.4119,803.4893
553.5119,802.2556
553.6119,808.716
553.71185,825.13135
553.8118,821.7451
553.9118,820.5868
554.0118,800.074
554.11176,796.63684
554.21173,795.6301
554.3117,796.1078
554.4117,800.1644
554.51166,800.6178
554.61163,797.5313
554.7116,795.9071
554.8116,798.79987
554.91156,800.8062
555.01154,821.1595
555.1115,822.2202
555.2115,817.4496
555.31146,802.2906
555.41144,801.4161
555.5114,801.9213
555.6114,795.99506
555.71136,797.3267
555.81134,799.20105
555.9113,795.06006
556.0113,797.41394
556.11127,794.83136
556.21124,797.6238
556.3112,811.2335
556.4112,808.506
556.51117,807.9941
556.61115,806.8014
556.7111,790.2874
556.8111,790.01746
556.9111,790.91205
557.01105,790.3819
557.111,786.98395
557.211,794.5351
557.311,794.27814
557.41095,796.0399
557.5109,795.639
557.6109,803.32404
557.7109,821.4167
557.81085,820.02405
557.9108,823.0858
558.0108,801.03955
558.1108,805.06647
558.21075,803.1159
558.3107,800.6698
558.4107,804.13715
558.5107,805.7175
558.61066,803.8557
558.71063,805.2949
558.8106,807.2149
558.9106,807.16034
559.01056,829.1166
559.11053,831.58936
559.2105,832.68884
559.3105,833.1486
559.41046,810.95374
559.51044,812.00024
559.6104,811.4329
559.7104,817.6842
559.81036,815.99084
559.91034,816.2164
560.0103,817.9102
560.1103,816.48914
560.21027,813.868
560.31024,819.44855
560.4102,835.65735
560.5102,836.2897
560.61017,836.546
560.71014,809.1276
560.8101,807.60675
560.9101,810.04004
561.0101,807.9538
561.11005,807.2542
561.21,808.8974
561.31,807.60645
561.41,812.1798
561.50995,809.0582
561.6099,808.63196
561.7099,830.08594
561.8099,832.07776
561.90985,825.9274
562.0098,792.4066
562.1098,798.3019
562.2098,795.50433
562.30975,795.08966
562.4097,792.709
562.5097,792.8011
562.6097,795.27527
562.70966,793.9689
562.80963,792.2835
562.9096,797.2948
563.0096,831.2703
563.10956,824.7072
563.20953,822.81055
563.3095,821.81165
563.4095,798.91907
563.50946,803.235
563.60944,797.7221
563.7094,793.80743
